name,time,application,num_replicas,batch_size,duration,num_task
inference-yolov3-429,764,infer-yolov3-2,1,1,9.0,2944
inference-imagenet-430,765,infer-imagenet-3,1,1,20.0,6923
inference-imagenet-431,767,infer-imagenet-1,1,1,28.0,4644
inference-ncf-432,769,infer-ncf-2,1,1,7.0,180
inference-cifar10-433,770,infer-cifar10-5,1,1,26.0,6435
inference-deepspeech2-434,770,infer-deepspeech2-3,1,1,29.0,514
inference-imagenet-435,774,infer-imagenet-1,1,1,11.0,7792
inference-ncf-436,778,infer-ncf-4,1,1,26.0,3122
inference-bert-438,779,infer-bert-3,1,1,18.0,1514
inference-ncf-437,779,infer-ncf-1,1,1,16.0,3989
inference-ncf-439,780,infer-ncf-1,1,1,18.0,4081
inference-cifar10-440,784,infer-cifar10-4,1,1,21.0,3521
inference-ncf-441,785,infer-ncf-5,1,1,11.0,4160
inference-cifar10-442,785,infer-cifar10-2,1,1,8.0,4718
inference-cifar10-443,787,infer-cifar10-2,1,1,10.0,3253
inference-yolov3-444,787,infer-yolov3-3,1,1,13.0,1981
inference-cifar10-445,789,infer-cifar10-4,1,1,14.0,4024
inference-bert-446,790,infer-bert-4,1,1,24.0,4862
inference-bert-447,793,infer-bert-3,1,1,9.0,3047
inference-imagenet-448,800,infer-imagenet-5,1,1,5.0,7430
inference-cifar10-449,800,infer-cifar10-3,1,1,17.0,5123
inference-bert-450,803,infer-bert-1,1,1,9.0,4880
inference-cifar10-451,805,infer-cifar10-5,1,1,12.0,1878
inference-imagenet-452,805,infer-imagenet-3,1,1,1.0,4503
inference-ncf-453,806,infer-ncf-4,1,1,22.0,2435
inference-imagenet-454,806,infer-imagenet-5,1,1,9.0,9742
inference-yolov3-455,806,infer-yolov3-5,1,1,7.0,2063
inference-deepspeech2-456,807,infer-deepspeech2-4,1,1,9.0,918
inference-deepspeech2-457,807,infer-deepspeech2-2,1,1,1.0,222
inference-deepspeech2-458,808,infer-deepspeech2-4,1,1,17.0,244
inference-imagenet-459,811,infer-imagenet-5,1,1,28.0,4503
inference-cifar10-460,811,infer-cifar10-1,1,1,29.0,2735
inference-ncf-461,812,infer-ncf-1,1,1,8.0,3091
inference-bert-462,815,infer-bert-4,1,1,18.0,4030
inference-ncf-463,817,infer-ncf-3,1,1,12.0,3342
inference-ncf-464,818,infer-ncf-5,1,1,16.0,4250
inference-deepspeech2-465,818,infer-deepspeech2-3,1,1,3.0,145
inference-ncf-466,819,infer-ncf-4,1,1,15.0,3144
inference-ncf-467,825,infer-ncf-2,1,1,11.0,1010
inference-bert-469,826,infer-bert-1,1,1,4.0,4110
inference-bert-468,826,infer-bert-3,1,1,28.0,1788
inference-cifar10-471,828,infer-cifar10-2,1,1,4.0,4022
inference-imagenet-470,828,infer-imagenet-5,1,1,23.0,525
inference-imagenet-472,830,infer-imagenet-3,1,1,3.0,7545
inference-cifar10-473,830,infer-cifar10-2,1,1,5.0,4402
inference-cifar10-474,836,infer-cifar10-4,1,1,8.0,526
ncf-5,839,ncf,1,32768,4.0,-1
inference-deepspeech2-475,840,infer-deepspeech2-1,1,1,19.0,330
inference-ncf-476,840,infer-ncf-4,1,1,6.0,4459
inference-bert-477,843,infer-bert-3,1,1,1.0,3590
inference-yolov3-478,844,infer-yolov3-1,1,1,14.0,3530
inference-cifar10-479,846,infer-cifar10-4,1,1,6.0,5397
inference-bert-480,848,infer-bert-3,1,1,17.0,2714
inference-yolov3-481,849,infer-yolov3-2,1,1,3.0,4736
inference-cifar10-482,850,infer-cifar10-2,1,1,15.0,3867
inference-imagenet-483,851,infer-imagenet-2,1,1,13.0,8024
inference-bert-484,851,infer-bert-2,1,1,18.0,4020
inference-cifar10-485,853,infer-cifar10-3,1,1,21.0,8956
inference-cifar10-486,854,infer-cifar10-3,1,1,19.0,3253
inference-ncf-487,856,infer-ncf-2,1,1,29.0,1400
inference-bert-488,856,infer-bert-4,1,1,1.0,4526
inference-imagenet-491,858,infer-imagenet-1,1,1,23.0,655
inference-yolov3-490,858,infer-yolov3-5,1,1,27.0,4594
inference-yolov3-489,858,infer-yolov3-3,1,1,11.0,1003
inference-cifar10-492,859,infer-cifar10-3,1,1,23.0,4754
inference-deepspeech2-493,863,infer-deepspeech2-4,1,1,20.0,762
inference-bert-495,864,infer-bert-3,1,1,24.0,4372
inference-imagenet-494,864,infer-imagenet-4,1,1,3.0,4866
inference-imagenet-496,867,infer-imagenet-4,1,1,5.0,867
inference-ncf-497,867,infer-ncf-1,1,1,15.0,501
inference-bert-498,868,infer-bert-5,1,1,3.0,1788
inference-cifar10-499,868,infer-cifar10-3,1,1,8.0,9275
inference-cifar10-500,870,infer-cifar10-4,1,1,13.0,3422
inference-imagenet-501,875,infer-imagenet-3,1,1,18.0,2313
inference-bert-502,877,infer-bert-3,1,1,8.0,2221
inference-ncf-503,878,infer-ncf-5,1,1,5.0,2953
inference-imagenet-504,879,infer-imagenet-4,1,1,17.0,2806
inference-cifar10-505,882,infer-cifar10-5,1,1,17.0,809
inference-imagenet-508,883,infer-imagenet-4,1,1,9.0,9342
inference-ncf-507,883,infer-ncf-1,1,1,11.0,4533
inference-imagenet-506,883,infer-imagenet-3,1,1,22.0,1680
inference-imagenet-509,885,infer-imagenet-4,1,1,14.0,1035
inference-bert-510,886,infer-bert-3,1,1,17.0,731
inference-deepspeech2-511,892,infer-deepspeech2-5,1,1,9.0,294
inference-imagenet-512,893,infer-imagenet-1,1,1,23.0,5926
inference-ncf-513,894,infer-ncf-1,1,1,26.0,3890
inference-imagenet-514,894,infer-imagenet-2,1,1,24.0,8679
inference-bert-515,895,infer-bert-5,1,1,15.0,4020
inference-imagenet-516,897,infer-imagenet-5,1,1,5.0,943
inference-bert-517,897,infer-bert-4,1,1,5.0,4693
inference-yolov3-518,898,infer-yolov3-5,1,1,26.0,3313
inference-bert-519,900,infer-bert-3,1,1,12.0,1932
inference-deepspeech2-520,902,infer-deepspeech2-2,1,1,27.0,330
inference-bert-521,905,infer-bert-3,1,1,22.0,3350
inference-imagenet-523,905,infer-imagenet-3,1,1,11.0,2313
inference-ncf-522,905,infer-ncf-5,1,1,13.0,904
inference-imagenet-524,906,infer-imagenet-3,1,1,5.0,117
inference-ncf-525,911,infer-ncf-2,1,1,17.0,4301
inference-cifar10-526,912,infer-cifar10-2,1,1,13.0,5397
inference-yolov3-527,913,infer-yolov3-3,1,1,13.0,530
inference-deepspeech2-528,915,infer-deepspeech2-3,1,1,13.0,244
inference-ncf-529,915,infer-ncf-5,1,1,19.0,2119
inference-yolov3-530,917,infer-yolov3-4,1,1,23.0,4761
inference-bert-531,922,infer-bert-1,1,1,1.0,1112
inference-bert-532,923,infer-bert-2,1,1,11.0,3735
inference-ncf-533,926,infer-ncf-2,1,1,15.0,3666
inference-bert-534,927,infer-bert-1,1,1,28.0,4939
inference-ncf-535,928,infer-ncf-1,1,1,1.0,1228
inference-imagenet-536,930,infer-imagenet-5,1,1,22.0,4171
inference-ncf-537,931,infer-ncf-1,1,1,16.0,4484
inference-cifar10-538,932,infer-cifar10-4,1,1,27.0,8355
inference-bert-539,932,infer-bert-5,1,1,25.0,1216
inference-ncf-540,934,infer-ncf-3,1,1,12.0,539
inference-cifar10-541,935,infer-cifar10-4,1,1,26.0,8956
inference-deepspeech2-542,935,infer-deepspeech2-2,1,1,25.0,630
inference-imagenet-543,936,infer-imagenet-5,1,1,16.0,1674
inference-imagenet-544,937,infer-imagenet-1,1,1,6.0,2737
inference-ncf-545,937,infer-ncf-1,1,1,27.0,2985
inference-ncf-546,940,infer-ncf-2,1,1,28.0,1939
inference-bert-547,941,infer-bert-3,1,1,25.0,4336
inference-ncf-548,946,infer-ncf-1,1,1,29.0,202
inference-bert-549,948,infer-bert-4,1,1,5.0,872
inference-ncf-552,950,infer-ncf-1,1,1,13.0,2435
inference-bert-550,950,infer-bert-1,1,1,7.0,872
inference-ncf-551,950,infer-ncf-4,1,1,9.0,3488
inference-ncf-553,952,infer-ncf-4,1,1,20.0,3388
inference-deepspeech2-554,953,infer-deepspeech2-3,1,1,23.0,402
inference-yolov3-555,953,infer-yolov3-3,1,1,27.0,3515
inference-imagenet-556,953,infer-imagenet-5,1,1,16.0,4444
inference-cifar10-557,954,infer-cifar10-5,1,1,12.0,9122
inference-ncf-558,955,infer-ncf-5,1,1,20.0,2107
inference-imagenet-559,961,infer-imagenet-1,1,1,23.0,8089
inference-imagenet-560,962,infer-imagenet-1,1,1,7.0,8282
inference-yolov3-561,967,infer-yolov3-5,1,1,7.0,2923
inference-cifar10-562,970,infer-cifar10-2,1,1,19.0,9275
inference-cifar10-564,972,infer-cifar10-5,1,1,21.0,9448
inference-bert-563,972,infer-bert-2,1,1,14.0,4827
inference-ncf-565,975,infer-ncf-2,1,1,24.0,4381
inference-ncf-566,976,infer-ncf-4,1,1,4.0,3271
inference-cifar10-567,978,infer-cifar10-3,1,1,27.0,2470
inference-bert-568,980,infer-bert-1,1,1,3.0,3024
inference-cifar10-569,984,infer-cifar10-2,1,1,13.0,6098
inference-yolov3-570,984,infer-yolov3-4,1,1,15.0,2627
inference-bert-571,986,infer-bert-2,1,1,10.0,4830
inference-bert-572,989,infer-bert-5,1,1,12.0,1259
inference-yolov3-573,992,infer-yolov3-2,1,1,22.0,979
inference-bert-574,993,infer-bert-3,1,1,13.0,2235
inference-deepspeech2-575,995,infer-deepspeech2-2,1,1,7.0,959
inference-ncf-576,997,infer-ncf-3,1,1,9.0,91
inference-ncf-577,999,infer-ncf-4,1,1,23.0,4826
inference-yolov3-578,1000,infer-yolov3-1,1,1,8.0,1135
inference-ncf-581,1002,infer-ncf-5,1,1,24.0,2860
inference-bert-579,1002,infer-bert-4,1,1,9.0,1206
inference-cifar10-580,1002,infer-cifar10-5,1,1,7.0,9873
inference-cifar10-582,1004,infer-cifar10-1,1,1,21.0,7677
inference-cifar10-583,1005,infer-cifar10-2,1,1,27.0,1973
inference-bert-584,1008,infer-bert-1,1,1,23.0,1080
inference-deepspeech2-585,1010,infer-deepspeech2-2,1,1,26.0,402
inference-ncf-586,1012,infer-ncf-1,1,1,18.0,1839
inference-ncf-587,1013,infer-ncf-4,1,1,17.0,1420
inference-ncf-588,1014,infer-ncf-5,1,1,22.0,3407
inference-yolov3-589,1014,infer-yolov3-2,1,1,6.0,2174
inference-cifar10-590,1015,infer-cifar10-5,1,1,16.0,7852
inference-imagenet-591,1015,infer-imagenet-1,1,1,24.0,8590
inference-imagenet-592,1015,infer-imagenet-4,1,1,17.0,1035
inference-bert-593,1016,infer-bert-1,1,1,28.0,1932
inference-yolov3-594,1027,infer-yolov3-3,1,1,7.0,1096
inference-bert-595,1035,infer-bert-1,1,1,9.0,1721
inference-cifar10-596,1038,infer-cifar10-5,1,1,28.0,1889
inference-ncf-597,1038,infer-ncf-3,1,1,25.0,3091
inference-yolov3-598,1039,infer-yolov3-2,1,1,7.0,3867
inference-imagenet-600,1042,infer-imagenet-5,1,1,20.0,867
inference-yolov3-599,1042,infer-yolov3-5,1,1,14.0,124
inference-imagenet-601,1045,infer-imagenet-5,1,1,11.0,6402
inference-ncf-603,1046,infer-ncf-1,1,1,26.0,3732
inference-ncf-602,1046,infer-ncf-2,1,1,26.0,4160
inference-deepspeech2-604,1048,infer-deepspeech2-2,1,1,12.0,747
inference-yolov3-605,1050,infer-yolov3-2,1,1,26.0,1520
inference-cifar10-606,1050,infer-cifar10-4,1,1,18.0,6098
inference-ncf-607,1051,infer-ncf-1,1,1,13.0,4081
inference-imagenet-608,1052,infer-imagenet-3,1,1,2.0,3888
inference-cifar10-610,1052,infer-cifar10-5,1,1,27.0,4283
inference-ncf-609,1052,infer-ncf-2,1,1,3.0,758
inference-ncf-611,1059,infer-ncf-1,1,1,15.0,2668
inference-cifar10-612,1063,infer-cifar10-1,1,1,4.0,7761
inference-cifar10-613,1064,infer-cifar10-2,1,1,28.0,8956
inference-ncf-616,1070,infer-ncf-3,1,1,8.0,3873
inference-cifar10-614,1070,infer-cifar10-5,1,1,13.0,1146
inference-bert-615,1070,infer-bert-5,1,1,20.0,1259
inference-cifar10-617,1071,infer-cifar10-4,1,1,24.0,2735
inference-bert-618,1073,infer-bert-2,1,1,27.0,4136
inference-bert-619,1074,infer-bert-2,1,1,25.0,3370
inference-yolov3-620,1075,infer-yolov3-5,1,1,14.0,4880
inference-yolov3-621,1078,infer-yolov3-2,1,1,4.0,1096
inference-yolov3-622,1080,infer-yolov3-4,1,1,22.0,4639
inference-yolov3-623,1081,infer-yolov3-3,1,1,27.0,467
inference-deepspeech2-624,1082,infer-deepspeech2-4,1,1,5.0,360
inference-yolov3-625,1086,infer-yolov3-1,1,1,17.0,3286
inference-cifar10-626,1087,infer-cifar10-5,1,1,28.0,4947
inference-yolov3-627,1090,infer-yolov3-2,1,1,21.0,1217
inference-yolov3-628,1090,infer-yolov3-1,1,1,26.0,1520
inference-deepspeech2-630,1091,infer-deepspeech2-2,1,1,12.0,562
inference-deepspeech2-629,1091,infer-deepspeech2-1,1,1,10.0,959
inference-bert-631,1095,infer-bert-5,1,1,25.0,4058
inference-yolov3-632,1096,infer-yolov3-5,1,1,9.0,4646
inference-bert-633,1096,infer-bert-5,1,1,29.0,1654
inference-bert-634,1096,infer-bert-2,1,1,21.0,4075
inference-ncf-635,1096,infer-ncf-5,1,1,6.0,2849
inference-cifar10-636,1098,infer-cifar10-4,1,1,23.0,7715
inference-cifar10-637,1102,infer-cifar10-1,1,1,8.0,9873
inference-ncf-639,1103,infer-ncf-3,1,1,16.0,1997
inference-yolov3-638,1103,infer-yolov3-5,1,1,27.0,1489
inference-yolov3-641,1105,infer-yolov3-4,1,1,15.0,1087
inference-deepspeech2-642,1105,infer-deepspeech2-4,1,1,23.0,47
inference-yolov3-640,1105,infer-yolov3-5,1,1,11.0,4594
inference-ncf-643,1108,infer-ncf-4,1,1,26.0,3091
inference-ncf-644,1109,infer-ncf-5,1,1,8.0,2540
inference-bert-645,1110,infer-bert-2,1,1,24.0,181
inference-bert-646,1110,infer-bert-3,1,1,16.0,4526
inference-yolov3-647,1111,infer-yolov3-1,1,1,6.0,1675
inference-cifar10-648,1112,infer-cifar10-3,1,1,25.0,3048
inference-bert-649,1113,infer-bert-5,1,1,10.0,850
inference-bert-650,1114,infer-bert-1,1,1,27.0,1023
inference-yolov3-651,1115,infer-yolov3-5,1,1,14.0,3868
inference-bert-652,1120,infer-bert-1,1,1,5.0,4880
inference-deepspeech2-653,1121,infer-deepspeech2-2,1,1,21.0,977
inference-bert-654,1123,infer-bert-4,1,1,21.0,4058
inference-ncf-655,1124,infer-ncf-4,1,1,19.0,4081
inference-cifar10-656,1126,infer-cifar10-5,1,1,5.0,3253
inference-deepspeech2-657,1127,infer-deepspeech2-2,1,1,9.0,161
inference-bert-658,1127,infer-bert-4,1,1,7.0,3547
inference-deepspeech2-659,1128,infer-deepspeech2-5,1,1,16.0,562
ncf-6,1131,ncf,1,32768,4.0,-1
inference-cifar10-660,1131,infer-cifar10-2,1,1,14.0,3971
inference-deepspeech2-661,1132,infer-deepspeech2-1,1,1,13.0,568
inference-cifar10-662,1133,infer-cifar10-3,1,1,10.0,4283
inference-imagenet-664,1136,infer-imagenet-2,1,1,12.0,4080
inference-bert-663,1136,infer-bert-3,1,1,18.0,742
inference-deepspeech2-665,1140,infer-deepspeech2-4,1,1,26.0,587
inference-ncf-666,1140,infer-ncf-2,1,1,3.0,1228
inference-yolov3-667,1142,infer-yolov3-4,1,1,2.0,3930
inference-ncf-668,1143,infer-ncf-1,1,1,16.0,3666
inference-bert-669,1146,infer-bert-1,1,1,17.0,351
inference-deepspeech2-670,1146,infer-deepspeech2-5,1,1,21.0,648
inference-bert-671,1147,infer-bert-2,1,1,25.0,872
inference-imagenet-672,1153,infer-imagenet-1,1,1,11.0,4022
inference-imagenet-673,1153,infer-imagenet-5,1,1,3.0,9376
inference-cifar10-674,1154,infer-cifar10-2,1,1,3.0,3521
inference-yolov3-675,1155,infer-yolov3-2,1,1,14.0,1442
inference-ncf-676,1157,infer-ncf-2,1,1,3.0,3117
inference-ncf-678,1159,infer-ncf-1,1,1,10.0,1937
inference-bert-677,1159,infer-bert-5,1,1,11.0,4830
inference-imagenet-679,1160,infer-imagenet-3,1,1,24.0,8106
inference-yolov3-680,1161,infer-yolov3-1,1,1,1.0,4276
inference-deepspeech2-681,1166,infer-deepspeech2-1,1,1,5.0,527
inference-ncf-682,1170,infer-ncf-5,1,1,14.0,2849
inference-imagenet-683,1170,infer-imagenet-3,1,1,25.0,655
inference-ncf-684,1171,infer-ncf-5,1,1,16.0,4023
inference-yolov3-685,1173,infer-yolov3-5,1,1,14.0,1626
inference-yolov3-686,1175,infer-yolov3-3,1,1,6.0,2174
inference-deepspeech2-687,1177,infer-deepspeech2-4,1,1,24.0,795
inference-imagenet-688,1180,infer-imagenet-3,1,1,23.0,5333
inference-bert-689,1180,infer-bert-4,1,1,21.0,1739
inference-ncf-690,1182,infer-ncf-1,1,1,21.0,1358
inference-ncf-691,1184,infer-ncf-4,1,1,22.0,3407
inference-bert-692,1185,infer-bert-1,1,1,21.0,588
inference-deepspeech2-693,1185,infer-deepspeech2-2,1,1,15.0,75
inference-bert-694,1186,infer-bert-5,1,1,8.0,1023
inference-bert-695,1186,infer-bert-5,1,1,1.0,4468
inference-deepspeech2-696,1189,infer-deepspeech2-3,1,1,26.0,153
inference-imagenet-697,1191,infer-imagenet-2,1,1,13.0,4644
inference-bert-698,1191,infer-bert-1,1,1,18.0,1206
inference-ncf-699,1192,infer-ncf-5,1,1,8.0,4023
inference-deepspeech2-700,1197,infer-deepspeech2-3,1,1,4.0,726
inference-bert-701,1199,infer-bert-2,1,1,19.0,1259
inference-deepspeech2-702,1201,infer-deepspeech2-4,1,1,10.0,585
inference-cifar10-703,1205,infer-cifar10-1,1,1,7.0,8833
inference-deepspeech2-704,1207,infer-deepspeech2-5,1,1,19.0,726
inference-ncf-705,1208,infer-ncf-3,1,1,29.0,3342
inference-cifar10-706,1213,infer-cifar10-4,1,1,18.0,1011
inference-bert-707,1214,infer-bert-5,1,1,2.0,602
inference-bert-708,1216,infer-bert-4,1,1,22.0,4927
inference-ncf-709,1217,infer-ncf-5,1,1,4.0,1922
inference-cifar10-710,1218,infer-cifar10-1,1,1,4.0,3253
inference-yolov3-711,1219,infer-yolov3-4,1,1,19.0,3169
inference-imagenet-712,1220,infer-imagenet-2,1,1,29.0,7344
inference-imagenet-714,1223,infer-imagenet-3,1,1,22.0,8089
inference-deepspeech2-713,1223,infer-deepspeech2-1,1,1,10.0,373
inference-bert-715,1226,infer-bert-1,1,1,19.0,1551
inference-ncf-716,1228,infer-ncf-3,1,1,13.0,192
inference-cifar10-717,1228,infer-cifar10-2,1,1,1.0,2365
inference-bert-718,1231,infer-bert-3,1,1,10.0,164
inference-yolov3-719,1233,infer-yolov3-3,1,1,6.0,1716
inference-cifar10-720,1235,infer-cifar10-1,1,1,21.0,2365
inference-deepspeech2-721,1235,infer-deepspeech2-1,1,1,7.0,254
inference-bert-722,1236,infer-bert-3,1,1,17.0,4625
inference-ncf-723,1237,infer-ncf-4,1,1,28.0,2540
inference-yolov3-725,1238,infer-yolov3-5,1,1,1.0,1080
inference-yolov3-724,1238,infer-yolov3-3,1,1,11.0,4466
inference-ncf-726,1241,infer-ncf-2,1,1,14.0,1973
inference-cifar10-727,1244,infer-cifar10-2,1,1,1.0,4283
inference-imagenet-728,1245,infer-imagenet-4,1,1,14.0,1104
inference-ncf-729,1249,infer-ncf-4,1,1,2.0,311
inference-cifar10-730,1251,infer-cifar10-5,1,1,12.0,9597
inference-imagenet-731,1254,infer-imagenet-5,1,1,15.0,9780
inference-bert-732,1256,infer-bert-2,1,1,26.0,742
inference-ncf-733,1257,infer-ncf-1,1,1,6.0,3342
inference-yolov3-734,1257,infer-yolov3-4,1,1,2.0,1003
inference-bert-735,1258,infer-bert-5,1,1,20.0,584
inference-imagenet-736,1260,infer-imagenet-4,1,1,14.0,1804
inference-imagenet-737,1263,infer-imagenet-5,1,1,12.0,3197
inference-ncf-738,1266,infer-ncf-1,1,1,15.0,2985
inference-imagenet-739,1269,infer-imagenet-2,1,1,1.0,9039
inference-bert-740,1269,infer-bert-4,1,1,11.0,4295
inference-deepspeech2-741,1272,infer-deepspeech2-3,1,1,14.0,222
inference-imagenet-742,1273,infer-imagenet-4,1,1,6.0,4644
inference-bert-745,1274,infer-bert-2,1,1,3.0,4030
inference-deepspeech2-743,1274,infer-deepspeech2-2,1,1,13.0,169
inference-imagenet-744,1274,infer-imagenet-5,1,1,22.0,7792
inference-deepspeech2-747,1275,infer-deepspeech2-2,1,1,1.0,160
inference-cifar10-746,1275,infer-cifar10-4,1,1,20.0,526
inference-imagenet-748,1277,infer-imagenet-4,1,1,15.0,5362
inference-bert-749,1279,infer-bert-5,1,1,8.0,1206
inference-imagenet-750,1281,infer-imagenet-1,1,1,4.0,8769
inference-ncf-751,1281,infer-ncf-5,1,1,7.0,3703
inference-ncf-752,1281,infer-ncf-5,1,1,22.0,258
inference-deepspeech2-753,1282,infer-deepspeech2-4,1,1,9.0,912
ncf-7,1282,ncf,1,32768,4.0,-1
inference-imagenet-754,1283,infer-imagenet-1,1,1,9.0,3881
inference-imagenet-755,1283,infer-imagenet-1,1,1,15.0,9039
inference-ncf-756,1287,infer-ncf-5,1,1,23.0,943
inference-deepspeech2-757,1288,infer-deepspeech2-3,1,1,14.0,226
inference-ncf-758,1290,infer-ncf-3,1,1,6.0,2357
inference-deepspeech2-759,1291,infer-deepspeech2-3,1,1,18.0,918
inference-cifar10-760,1291,infer-cifar10-4,1,1,2.0,6590
inference-cifar10-761,1296,infer-cifar10-2,1,1,14.0,7692
inference-cifar10-762,1296,infer-cifar10-2,1,1,27.0,6435
inference-imagenet-763,1296,infer-imagenet-1,1,1,8.0,8089
inference-yolov3-764,1299,infer-yolov3-3,1,1,25.0,3998
inference-bert-765,1303,infer-bert-3,1,1,21.0,2555
inference-bert-766,1304,infer-bert-3,1,1,20.0,4048
inference-ncf-767,1305,infer-ncf-2,1,1,9.0,4355
inference-cifar10-768,1310,infer-cifar10-5,1,1,15.0,9597
inference-bert-769,1311,infer-bert-3,1,1,20.0,3047
inference-bert-770,1311,infer-bert-2,1,1,24.0,4136
inference-ncf-771,1312,infer-ncf-4,1,1,22.0,1937
inference-bert-772,1312,infer-bert-2,1,1,14.0,1514
inference-deepspeech2-773,1314,infer-deepspeech2-2,1,1,12.0,259
inference-cifar10-774,1317,infer-cifar10-2,1,1,18.0,178
inference-yolov3-776,1318,infer-yolov3-4,1,1,26.0,1520
inference-bert-775,1318,infer-bert-4,1,1,14.0,664
inference-bert-777,1325,infer-bert-1,1,1,26.0,1721
inference-bert-778,1331,infer-bert-5,1,1,21.0,1514
inference-bert-779,1331,infer-bert-5,1,1,5.0,4827
inference-imagenet-780,1332,infer-imagenet-2,1,1,6.0,8462
inference-bert-781,1332,infer-bert-5,1,1,24.0,1536
cifar10-8,1332,cifar10,12,4096,4.0,-1
inference-bert-782,1333,infer-bert-2,1,1,7.0,1259
inference-imagenet-784,1335,infer-imagenet-5,1,1,6.0,1035
inference-ncf-783,1335,infer-ncf-4,1,1,4.0,3032
inference-yolov3-786,1342,infer-yolov3-1,1,1,27.0,178
inference-bert-785,1342,infer-bert-1,1,1,21.0,4835
inference-imagenet-787,1344,infer-imagenet-4,1,1,28.0,4963
inference-bert-788,1348,infer-bert-5,1,1,15.0,4830
inference-ncf-789,1349,infer-ncf-2,1,1,25.0,1278
inference-bert-790,1351,infer-bert-3,1,1,21.0,3258
inference-cifar10-791,1352,infer-cifar10-5,1,1,21.0,6670
inference-yolov3-792,1353,infer-yolov3-3,1,1,8.0,1333
inference-cifar10-793,1353,infer-cifar10-5,1,1,14.0,4022
inference-cifar10-794,1354,infer-cifar10-4,1,1,28.0,6364
inference-yolov3-795,1355,infer-yolov3-5,1,1,20.0,977
inference-deepspeech2-797,1356,infer-deepspeech2-2,1,1,26.0,176
inference-cifar10-798,1356,infer-cifar10-5,1,1,13.0,6098
inference-cifar10-796,1356,infer-cifar10-5,1,1,6.0,1195
inference-imagenet-799,1358,infer-imagenet-2,1,1,22.0,1674
inference-imagenet-800,1360,infer-imagenet-1,1,1,26.0,9780
inference-ncf-801,1361,infer-ncf-1,1,1,5.0,1010
inference-deepspeech2-802,1361,infer-deepspeech2-2,1,1,10.0,728
inference-yolov3-803,1364,infer-yolov3-1,1,1,8.0,2103
inference-ncf-804,1367,infer-ncf-4,1,1,22.0,2540
inference-deepspeech2-805,1369,infer-deepspeech2-5,1,1,3.0,330
inference-deepspeech2-806,1370,infer-deepspeech2-4,1,1,22.0,47
inference-yolov3-807,1370,infer-yolov3-3,1,1,1.0,3868
inference-ncf-808,1370,infer-ncf-3,1,1,6.0,1278
inference-ncf-809,1373,infer-ncf-3,1,1,27.0,192
inference-yolov3-810,1374,infer-yolov3-5,1,1,5.0,2923
inference-bert-812,1375,infer-bert-2,1,1,27.0,4110
inference-yolov3-813,1375,infer-yolov3-5,1,1,26.0,4761
inference-deepspeech2-811,1375,infer-deepspeech2-5,1,1,3.0,701
inference-yolov3-814,1381,infer-yolov3-1,1,1,13.0,3580
inference-yolov3-815,1384,infer-yolov3-1,1,1,15.0,3539
inference-imagenet-816,1385,infer-imagenet-3,1,1,8.0,8572
inference-imagenet-817,1386,infer-imagenet-1,1,1,10.0,8877
inference-bert-818,1393,infer-bert-4,1,1,20.0,3047
inference-ncf-819,1397,infer-ncf-2,1,1,8.0,4533
inference-yolov3-820,1399,infer-yolov3-5,1,1,15.0,2643
inference-bert-821,1403,infer-bert-4,1,1,14.0,1739
inference-ncf-822,1405,infer-ncf-4,1,1,18.0,4381
inference-ncf-823,1408,infer-ncf-4,1,1,27.0,180
inference-imagenet-824,1409,infer-imagenet-5,1,1,14.0,2384
inference-ncf-825,1413,infer-ncf-2,1,1,14.0,2119
inference-yolov3-826,1416,infer-yolov3-4,1,1,17.0,72
inference-deepspeech2-827,1416,infer-deepspeech2-3,1,1,8.0,985
inference-ncf-828,1418,infer-ncf-4,1,1,12.0,1839
